from_id,to_id,distance_km,travel_time_minutes
122,534,0.572,1.37
122,629,0.488,1.17
123,104,0.602,1.45
123,106,0.287,1.0
123,110,0.318,1.0
123,113,0.537,1.29
123,115,0.481,1.16
123,116,0.468,1.12
123,118,0.43,1.03
123,124,0.261,1.0
123,126,0.5,1.2
123,127,0.465,1.12
123,129,0.472,1.13
123,130,0.427,1.02
123,132,0.565,1.36
123,135,0.666,1.6
123,138,0.445,1.07
123,139,0.37,1.0
123,140,0.293,1.0
123,145,0.68,1.63
123,149,0.616,1.48
123,150,0.659,1.58
124,102,0.586,1.41
124,103,0.495,1.19
124,104,0.345,1.0
124,106,0.304,1.0
124,107,0.551,1.32
124,110,0.214,1.0
124,113,0.559,1.34
124,116,0.344,1.0
124,118,0.191,1.0
124,119,0.611,1.47
124,121,0.563,1.35
124,123,0.261,1.0
124,126,0.388,1.0
124,127,0.455,1.09
124,129,0.361,1.0
124,130,0.521,1.25
124,132,0.304,1.0
124,135,0.429,1.03
124,136,0.691,1.66
124,138,0.268,1.0
124,139,0.418,1.0
124,140,0.177,1.0
124,141,0.645,1.55
124,142,0.663,1.59
124,144,0.529,1.27
124,145,0.425,1.02
124,147,0.663,1.59
124,149,0.371,1.0
125,102,0.347,1.0
125,103,0.336,1.0
125,104,0.367,1.0
125,107,0.481,1.16
125,109,0.493,1.18
125,110,0.674,1.62
125,112,0.548,1.32
125,116,0.588,1.41
125,117,0.376,1.0
125,118,0.518,1.24
125,119,0.447,1.07
125,120,0.335,1.0
125,121,0.631,1.51
125,129,0.607,1.46
125,132,0.45,1.08
125,133,0.575,1.38
125,135,0.286,1.0
125,136,0.331,1.0
125,137,0.613,1.47
125,138,0.537,1.29
125,141,0.121,1.0
125,142,0.082,1.0
125,144,0.324,1.0
125,145,0.451,1.08
125,147,0.076,1.0
125,148,0.248,1.0
125,149,0.332,1.0
125,185,0.651,1.56
126,103,0.562,1.35
126,104,0.538,1.29
126,105,0.662,1.59
126,106,0.24,1.0
126,107,0.497,1.19
126,110,0.602,1.45
126,118,0.507,1.22
126,121,0.401,1.0
126,123,0.5,1.2
126,124,0.388,1.0
126,130,0.364,1.0
126,132,0.439,1.05
126,135,0.681,1.63
126,138,0.63,1.51
126,140,0.226,1.0
126,145,0.444,1.07
126,149,0.614,1.47
126,534,0.62,1.49
126,609,0.607,1.46
127,101,0.659,1.58
127,102,0.472,1.13
127,104,0.578,1.39
127,110,0.245,1.0
127,111,0.315,1.0
127,113,0.11,1.0
127,115,0.654,1.57
127,116,0.204,1.0
127,118,0.421,1.01
127,119,0.414,1.0
127,123,0.465,1.12
127,124,0.455,1.09
127,129,0.18,1.0
127,132,0.62,1.49
127,135,0.525,1.26
127,136,0.562,1.35
127,138,0.299,1.0
127,139,0.116,1.0
127,140,0.622,1.49
127,141,0.669,1.6
127,144,0.465,1.12
127,146,0.365,1.0
127,149,0.524,1.26
127,150,0.417,1.0
128,101,0.509,1.22
128,108,0.33,1.0
128,146,0.718,1.72
129,102,0.329,1.0
129,103,0.591,1.42
129,104,0.404,1.0
129,106,0.653,1.57
129,110,0.162,1.0
129,111,0.368,1.0
129,113,0.282,1.0
129,116,0.026,1.0
129,118,0.266,1.0
129,119,0.302,1.0
129,123,0.472,1.13
129,124,0.361,1.0
129,125,0.607,1.46
129,127,0.18,1.0
129,132,0.456,1.09
129,133,0.64,1.54
129,135,0.346,1.0
129,136,0.431,1.03
129,138,0.132,1.0
129,139,0.249,1.0
129,140,0.539,1.29
129,141,0.501,1.2
129,142,0.612,1.47
129,144,0.305,1.0
129,145,0.594,1.43
129,146,0.499,1.2
129,147,0.609,1.46
129,148,0.677,1.63
129,149,0.345,1.0
129,150,0.597,1.43
130,106,0.221,1.0
130,110,0.695,1.67
130,123,0.427,1.02
130,124,0.521,1.25
130,126,0.364,1.0
130,140,0.371,1.0
130,609,0.683,1.64
130,619,0.559,1.34
130,628,0.455,1.09
131,101,0.492,1.18
131,102,0.621,1.49
131,111,0.449,1.08
131,119,0.543,1.3
131,133,0.322,1.0
131,136,0.57,1.37
131,144,0.686,1.65
131,146,0.56,1.34
132,102,0.486,1.17
132,103,0.191,1.0
132,104,0.101,1.0
132,106,0.515,1.24
132,107,0.275,1.0
132,109,0.614,1.47
132,110,0.401,1.0
132,112,0.629,1.51
132,116,0.43,1.03
132,117,0.615,1.48
132,118,0.201,1.0
132,119,0.558,1.34
132,120,0.571,1.37
132,121,0.347,1.0
132,123,0.565,1.36
132,124,0.304,1.0
132,125,0.45,1.08
132,126,0.439,1.05
132,127,0.62,1.49
132,129,0.456,1.09
132,135,0.251,1.0
132,136,0.567,1.36
132,138,0.325,1.0
132,139,0.635,1.52
132,140,0.366,1.0
132,141,0.434,1.04
132,142,0.393,1.0
132,144,0.419,1.01
132,145,0.141,1.0
132,147,0.394,1.0
132,148,0.666,1.6
132,149,0.186,1.0
133,102,0.381,1.0
133,111,0.476,1.14
133,116,0.644,1.55
133,119,0.346,1.0
133,125,0.575,1.38
133,129,0.64,1.54
133,131,0.322,1.0
133,135,0.611,1.47
133,136,0.295,1.0
133,138,0.69,1.66
133,141,0.487,1.17
133,142,0.65,1.56
133,144,0.447,1.07
133,146,0.675,1.62
133,147,0.644,1.54
133,148,0.381,1.0
133,149,0.675,1.62
134,58,0.595,1.43
134,65,0.657,1.58
134,67,0.438,1.05
134,109,0.622,1.49
134,112,0.635,1.52
134,117,0.609,1.46
134,120,0.655,1.57
134,122,0.604,1.45
134,137,0.461,1.11
134,151,0.337,1.0
134,152,0.555,1.33
134,156,0.53,1.27
134,161,0.634,1.52
134,163,0.26,1.0
134,166,0.657,1.58
134,168,0.424,1.02
134,171,0.695,1.67
134,172,0.525,1.26
134,174,0.434,1.04
134,176,0.249,1.0
134,177,0.578,1.39
134,178,0.514,1.23
134,179,0.445,1.07
134,180,0.581,1.39
134,185,0.29,1.0
134,194,0.633,1.52
134,195,0.163,1.0
134,196,0.31,1.0
134,198,0.439,1.05
134,629,0.27,1.0
135,102,0.239,1.0
135,103,0.283,1.0
135,104,0.15,1.0
135,107,0.443,1.06
135,109,0.656,1.57
135,110,0.39,1.0
135,111,0.608,1.46
135,112,0.693,1.66
135,113,0.623,1.49
135,116,0.323,1.0
135,117,0.593,1.42
135,118,0.239,1.0
135,119,0.323,1.0
135,120,0.546,1.31
135,121,0.562,1.35
135,123,0.666,1.6
135,124,0.429,1.03
135,125,0.286,1.0
135,126,0.681,1.63
135,127,0.525,1.26
135,129,0.346,1.0
135,132,0.251,1.0
135,133,0.611,1.47
135,136,0.316,1.0
135,138,0.254,1.0
135,139,0.585,1.4
135,140,0.56,1.34
135,141,0.216,1.0
135,142,0.272,1.0
135,144,0.174,1.0
135,145,0.339,1.0
135,147,0.27,1.0
135,148,0.446,1.07
135,149,0.068,1.0
136,102,0.107,1.0
136,103,0.561,1.35
136,104,0.466,1.12
136,110,0.564,1.35
136,111,0.464,1.11
136,113,0.619,1.49
136,116,0.425,1.02
136,118,0.506,1.22
136,119,0.153,1.0
136,120,0.666,1.6
136,124,0.691,1.66
136,125,0.331,1.0
136,127,0.562,1.35
136,129,0.431,1.03
136,131,0.57,1.37
136,132,0.567,1.36
136,133,0.295,1.0
136,135,0.316,1.0
136,138,0.438,1.05
136,139,0.665,1.6
136,141,0.218,1.0
136,142,0.392,1.0
136,144,0.162,1.0
136,145,0.643,1.54
136,146,0.684,1.64
136,147,0.386,1.0
136,148,0.265,1.0
136,149,0.382,1.0
137,109,0.58,1.39
137,112,0.632,1.52
137,117,0.453,1.09
137,120,0.479,1.15
137,125,0.613,1.47
137,134,0.461,1.11
137,142,0.635,1.52
137,147,0.635,1.52
137,148,0.59,1.42
137,163,0.597,1.43
137,185,0.305,1.0
137,195,0.612,1.47
138,102,0.331,1.0
138,103,0.469,1.13
138,104,0.28,1.0
138,106,0.571,1.37
138,107,0.595,1.43
138,110,0.139,1.0
138,111,0.491,1.18
138,113,0.407,1.0
138,116,0.106,1.0
138,118,0.136,1.0
138,119,0.344,1.0
138,121,0.669,1.61
138,123,0.445,1.07
138,124,0.268,1.0
138,125,0.537,1.29
138,126,0.63,1.51
138,127,0.299,1.0
138,129,0.132,1.0
138,132,0.325,1.0
138,133,0.69,1.66
138,135,0.254,1.0
138,136,0.438,1.05
138,139,0.337,1.0
138,140,0.441,1.06
138,141,0.447,1.07
138,142,0.526,1.26
138,144,0.283,1.0
138,145,0.464,1.11
138,146,0.63,1.51
138,147,0.524,1.26
138,148,0.652,1.57
138,149,0.234,1.0
139,102,0.569,1.37
139,104,0.611,1.47
139,106,0.632,1.52
139,110,0.235,1.0
139,111,0.423,1.02
139,113,0.166,1.0
139,115,0.544,1.3
139,116,0.266,1.0
139,118,0.435,1.04
139,119,0.521,1.25
139,123,0.37,1.0
139,124,0.418,1.0
139,127,0.116,1.0
139,129,0.249,1.0
139,132,0.635,1.52
139,135,0.585,1.4
139,136,0.665,1.6
139,138,0.337,1.0
139,140,0.568,1.36
139,144,0.552,1.33
139,146,0.433,1.04
139,149,0.571,1.37
139,150,0.383,1.0
140,103,0.542,1.3
140,104,0.442,1.06
140,106,0.152,1.0
140,107,0.544,1.31
140,110,0.388,1.0
140,116,0.521,1.25
140,118,0.342,1.0
140,121,0.508,1.22
140,123,0.293,1.0
140,124,0.177,1.0
140,126,0.226,1.0
140,127,0.622,1.49
140,129,0.539,1.29
140,130,0.371,1.0
140,132,0.366,1.0
140,135,0.56,1.34
140,138,0.441,1.06
140,139,0.568,1.36
140,144,0.686,1.65
140,145,0.442,1.06
140,149,0.495,1.19
141,102,0.226,1.0
141,103,0.371,1.0
141,104,0.338,1.0
141,107,0.533,1.28
141,109,0.606,1.45
141,110,0.586,1.41
141,111,0.653,1.57
141,112,0.658,1.58
141,116,0.485,1.16
141,117,0.496,1.19
141,118,0.454,1.09
141,119,0.326,1.0
141,120,0.454,1.09
141,121,0.676,1.62
141,124,0.645,1.55
141,125,0.121,1.0
141,127,0.669,1.6
141,129,0.501,1.2
141,132,0.434,1.04
141,133,0.487,1.17
141,135,0.216,1.0
141,136,0.218,1.0
141,138,0.447,1.07
141,142,0.173,1.0
141,144,0.207,1.0
141,145,0.472,1.13
141,147,0.167,1.0
141,148,0.234,1.0
141,149,0.277,1.0
142,102,0.389,1.0
142,103,0.26,1.0
142,104,0.32,1.0
142,107,0.4,1.0
142,109,0.434,1.04
142,110,0.66,1.58
142,112,0.485,1.16
142,114,0.673,1.61
142,116,0.591,1.42
142,117,0.335,1.0
142,118,0.488,1.17
142,119,0.491,1.18
142,120,0.29,1.0
142,121,0.55,1.32
142,124,0.663,1.59
142,125,0.082,1.0
142,129,0.612,1.47
142,132,0.393,1.0
142,133,0.65,1.56
142,135,0.272,1.0
142,136,0.392,1.0
142,137,0.635,1.52
142,138,0.526,1.26
142,141,0.173,1.0
142,144,0.353,1.0
142,145,0.377,1.0
142,147,0.006,1.0
142,148,0.329,1.0
142,149,0.304,1.0
142,185,0.634,1.52
143,31,0.498,1.19
143,39,0.67,1.61
143,44,0.605,1.45
143,49,0.589,1.41
143,50,0.243,1.0
143,51,0.506,1.22
143,58,0.56,1.34
143,64,0.25,1.0
143,69,0.618,1.48
143,76,0.562,1.35
143,86,0.688,1.65
143,100,0.363,1.0
143,103,0.657,1.58
143,107,0.518,1.24
143,109,0.402,1.0
143,112,0.338,1.0
143,114,0.118,1.0
143,117,0.563,1.35
143,120,0.576,1.38
143,121,0.486,1.17
143,122,0.199,1.0
143,145,0.651,1.56
143,160,0.255,1.0
143,163,0.548,1.31
143,169,0.677,1.63
143,180,0.585,1.4
143,185,0.657,1.58
143,194,0.603,1.45
143,534,0.375,1.0
143,629,0.687,1.65
144,102,0.067,1.0
144,103,0.449,1.08
144,104,0.321,1.0
144,107,0.613,1.47
144,110,0.417,1.0
144,111,0.464,1.11
144,113,0.543,1.3
144,116,0.293,1.0
144,117,0.688,1.65
144,118,0.344,1.0
144,119,0.153,1.0
144,120,0.644,1.54
144,124,0.529,1.27
144,125,0.324,1.0
144,127,0.465,1.12
144,129,0.305,1.0
144,131,0.686,1.65
144,132,0.419,1.01
144,133,0.447,1.07
144,135,0.174,1.0
144,136,0.162,1.0
144,138,0.283,1.0
144,139,0.552,1.33
144,140,0.686,1.65
144,141,0.207,1.0
144,142,0.353,1.0
144,145,0.513,1.23
144,146,0.67,1.61
144,147,0.348,1.0
144,148,0.375,1.0
144,149,0.233,1.0
145,102,0.578,1.39
145,103,0.119,1.0
145,104,0.203,1.0
145,106,0.58,1.39
145,107,0.134,1.0
145,109,0.495,1.19
145,110,0.542,1.3
145,112,0.502,1.21
145,114,0.575,1.38
145,116,0.568,1.36
145,117,0.522,1.25
145,118,0.342,1.0
145,119,0.662,1.59
145,120,0.482,1.16
145,121,0.223,1.0
145,123,0.68,1.63
145,124,0.425,1.02
145,125,0.451,1.08
145,126,0.444,1.07
145,129,0.594,1.43
145,132,0.141,1.0
145,135,0.339,1.0
145,136,0.643,1.54
145,138,0.464,1.11
145,140,0.442,1.06
145,141,0.472,1.13
145,142,0.377,1.0
145,143,0.651,1.56
145,144,0.513,1.23
145,147,0.381,1.0
145,148,0.69,1.66
145,149,0.288,1.0
145,534,0.649,1.56
146,101,0.297,1.0
146,102,0.641,1.54
146,110,0.608,1.46
146,111,0.221,1.0
146,113,0.268,1.0
146,116,0.524,1.26
146,119,0.543,1.3
146,127,0.365,1.0
146,129,0.499,1.2
146,131,0.56,1.34
146,133,0.675,1.62
146,136,0.684,1.64
146,138,0.63,1.51
146,139,0.433,1.04
146,144,0.67,1.61
146,150,0.352,1.0
147,102,0.384,1.0
147,103,0.264,1.0
147,104,0.321,1.0
147,107,0.406,1.0
147,109,0.44,1.05
147,110,0.658,1.58
147,112,0.491,1.18
147,114,0.679,1.63
147,116,0.588,1.41
147,117,0.34,1.0
147,118,0.487,1.17
147,119,0.486,1.17
147,120,0.295,1.0
147,121,0.555,1.33
147,124,0.663,1.59
147,125,0.076,1.0
147,129,0.609,1.46
147,132,0.394,1.0
147,133,0.644,1.54
147,135,0.27,1.0
147,136,0.386,1.0
147,137,0.635,1.52
147,138,0.524,1.26
147,141,0.167,1.0
147,142,0.006,1.0
147,144,0.348,1.0
147,145,0.381,1.0
147,148,0.324,1.0
147,149,0.303,1.0
147,185,0.637,1.53
148,102,0.351,1.0
148,103,0.58,1.39
148,104,0.571,1.37
148,109,0.691,1.66
148,116,0.666,1.6
148,117,0.545,1.31
148,118,0.681,1.63
148,119,0.418,1.0
148,120,0.516,1.24
148,125,0.248,1.0
148,129,0.677,1.63
148,132,0.666,1.6
148,133,0.381,1.0
148,135,0.446,1.07
148,136,0.265,1.0
148,137,0.59,1.42
148,138,0.652,1.57
148,141,0.234,1.0
148,142,0.329,1.0
148,144,0.375,1.0
148,145,0.69,1.66
148,147,0.324,1.0
148,149,0.51,1.22
149,102,0.299,1.0
149,103,0.252,1.0
149,104,0.088,1.0
149,106,0.646,1.55
149,107,0.402,1.0
149,109,0.652,1.57
149,110,0.36,1.0
149,111,0.641,1.54
149,112,0.684,1.64
149,113,0.627,1.5
149,116,0.32,1.0
149,117,0.605,1.45
149,118,0.186,1.0
149,119,0.376,1.0
149,120,0.559,1.34
149,121,0.51,1.23
149,123,0.616,1.48
149,124,0.371,1.0
149,125,0.332,1.0
149,126,0.614,1.47
149,127,0.524,1.26
149,129,0.345,1.0
149,132,0.186,1.0
149,133,0.675,1.62
149,135,0.068,1.0
149,136,0.382,1.0
149,138,0.234,1.0
149,139,0.571,1.37
149,140,0.495,1.19
149,141,0.277,1.0
149,142,0.304,1.0
149,144,0.233,1.0
149,145,0.288,1.0
149,147,0.303,1.0
149,148,0.51,1.22
150,101,0.56,1.34
150,110,0.618,1.48
150,111,0.523,1.25
150,113,0.325,1.0
150,115,0.496,1.19
150,116,0.62,1.49
150,123,0.659,1.58
150,127,0.417,1.0
150,129,0.597,1.43
150,139,0.383,1.0
150,146,0.352,1.0
151,33,0.662,1.59
151,58,0.566,1.36
151,65,0.524,1.26
151,67,0.328,1.0
151,134,0.337,1.0
151,152,0.23,1.0
151,153,0.54,1.3
151,155,0.502,1.2
151,156,0.244,1.0
151,157,0.645,1.55
151,158,0.584,1.4
151,161,0.619,1.48
151,162,0.477,1.14
151,163,0.452,1.08
151,165,0.484,1.16
151,166,0.329,1.0
151,167,0.421,1.01
151,168,0.312,1.0
151,171,0.37,1.0
151,172,0.355,1.0
151,174,0.236,1.0
151,176,0.234,1.0
151,177,0.326,1.0
151,178,0.295,1.0
151,179,0.236,1.0
151,180,0.54,1.3
151,181,0.515,1.24
151,185,0.622,1.49
151,187,0.576,1.38
151,188,0.688,1.65
151,189,0.665,1.6
151,191,0.533,1.28
151,194,0.578,1.39
151,195,0.174,1.0
151,196,0.054,1.0
151,198,0.29,1.0
151,603,0.535,1.28
151,629,0.29,1.0
152,65,0.633,1.52
152,67,0.491,1.18
152,134,0.555,1.33
152,151,0.23,1.0
152,153,0.619,1.49
152,155,0.297,1.0
152,156,0.286,1.0
152,157,0.684,1.64
152,158,0.367,1.0
152,161,0.615,1.48
152,162,0.301,1.0
152,163,0.68,1.63
152,165,0.289,1.0
152,166,0.229,1.0
152,167,0.359,1.0
152,168,0.331,1.0
152,171,0.27,1.0
152,172,0.475,1.14
152,174,0.377,1.0
152,175,0.597,1.43
152,176,0.456,1.09
152,177,0.378,1.0
152,178,0.394,1.0
152,179,0.369,1.0
152,180,0.699,1.68
152,181,0.366,1.0
152,187,0.358,1.0
152,188,0.684,1.64
152,189,0.522,1.25
152,191,0.388,1.0
152,195,0.396,1.0
152,196,0.245,1.0
152,198,0.443,1.06
152,200,0.584,1.4
152,603,0.529,1.27
152,616,0.634,1.52
152,617,0.64,1.54
152,629,0.508,1.22
153,3,0.491,1.18
153,4,0.658,1.58
153,11,0.231,1.0
153,13,0.611,1.47
153,15,0.284,1.0
153,16,0.204,1.0
153,19,0.265,1.0
153,20,0.321,1.0
153,33,0.149,1.0
153,37,0.49,1.18
153,39,0.486,1.17
153,47,0.432,1.04
153,51,0.602,1.45
153,56,0.425,1.02
153,58,0.27,1.0
153,61,0.487,1.17
153,62,0.435,1.04
153,63,0.548,1.32
153,65,0.085,1.0
153,67,0.274,1.0
153,70,0.603,1.45
153,76,0.526,1.26
153,83,0.591,1.42
153,86,0.333,1.0
153,88,0.519,1.25
153,91,0.616,1.48
153,92,0.608,1.46
153,94,0.438,1.05
153,100,0.615,1.48
153,122,0.676,1.62
153,151,0.54,1.3
153,152,0.619,1.49
153,156,0.335,1.0
153,157,0.139,1.0
153,159,0.668,1.6
153,163,0.582,1.4
153,166,0.442,1.06
153,167,0.351,1.0
153,169,0.536,1.29
153,170,0.513,1.23
153,171,0.428,1.03
153,172,0.194,1.0
153,174,0.31,1.0
153,175,0.626,1.5
153,176,0.463,1.11
153,177,0.241,1.0
153,178,0.246,1.0
153,179,0.306,1.0
153,180,0.25,1.0
153,181,0.527,1.26
153,183,0.602,1.44
153,184,0.47,1.13
153,188,0.255,1.0
153,189,0.571,1.37
153,191,0.523,1.26
153,192,0.368,1.0
153,193,0.444,1.07
153,194,0.224,1.0
153,195,0.61,1.46
153,196,0.591,1.42
153,197,0.434,1.04
153,198,0.278,1.0
153,199,0.671,1.61
153,200,0.664,1.59
153,603,0.212,1.0
153,617,0.685,1.65
153,629,0.447,1.07
154,1,0.03,1.0
154,2,0.366,1.0
154,3,0.479,1.15
154,4,0.211,1.0
154,5,0.145,1.0
154,6,0.568,1.36
154,7,0.381,1.0
154,8,0.396,1.0
154,9,0.624,1.5
154,10,0.099,1.0
154,11,0.55,1.32
154,12,0.294,1.0
154,13,0.451,1.08
154,14,0.3,1.0
154,15,0.528,1.27
154,16,0.579,1.39
154,18,0.553,1.33
154,19,0.516,1.24
154,20,0.526,1.26
154,21,0.03,1.0
154,22,0.426,1.02
154,23,0.417,1.0
154,24,0.45,1.08
154,25,0.281,1.0
154,26,0.323,1.0
154,28,0.444,1.07
154,30,0.507,1.22
154,31,0.7,1.68
154,32,0.58,1.39
154,33,0.668,1.6
154,34,0.208,1.0
154,35,0.382,1.0
154,37,0.366,1.0
154,38,0.291,1.0
154,39,0.501,1.2
154,40,0.385,1.0
154,41,0.259,1.0
154,43,0.318,1.0
154,44,0.6,1.44
154,45,0.241,1.0
154,47,0.346,1.0
154,48,0.524,1.26
154,49,0.615,1.47
154,51,0.661,1.59
154,52,0.581,1.39
154,53,0.484,1.16
154,54,0.367,1.0
154,56,0.35,1.0
154,57,0.336,1.0
154,59,0.506,1.21
154,60,0.328,1.0
154,61,0.553,1.33
154,62,0.543,1.3
154,63,0.354,1.0
154,66,0.113,1.0
154,68,0.42,1.01
154,69,0.664,1.59
154,70,0.278,1.0
154,71,0.603,1.45
154,73,0.323,1.0
154,75,0.249,1.0
154,76,0.603,1.45
154,77,0.554,1.33
154,78,0.214,1.0
154,79,0.508,1.22
154,80,0.192,1.0
154,81,0.542,1.3
154,83,0.2,1.0
154,84,0.493,1.18
154,85,0.123,1.0
154,86,0.556,1.33
154,88,0.315,1.0
154,89,0.374,1.0
154,90,0.506,1.21
154,91,0.66,1.58
154,92,0.18,1.0
154,93,0.4,1.0
154,94,0.343,1.0
154,95,0.339,1.0
154,96,0.372,1.0
154,99,0.217,1.0
154,157,0.681,1.63
154,159,0.502,1.21
154,164,0.167,1.0
154,169,0.487,1.17
154,170,0.687,1.65
154,173,0.121,1.0
154,183,0.446,1.07
154,184,0.36,1.0
154,188,0.696,1.67
154,190,0.082,1.0
154,192,0.438,1.05
154,193,0.584,1.4
154,197,0.35,1.0
154,199,0.584,1.4
154,601,0.115,1.0
154,602,0.091,1.0
154,604,0.672,1.61
154,618,0.091,1.0
155,151,0.502,1.2
155,152,0.297,1.0
155,156,0.574,1.38
155,158,0.094,1.0
155,161,0.553,1.33
155,162,0.09,1.0
155,165,0.034,1.0
155,166,0.466,1.12
155,167,0.588,1.41
155,168,0.403,1.0
155,171,0.493,1.18
155,174,0.674,1.62
155,175,0.686,1.65
155,177,0.661,1.59
155,178,0.686,1.65
155,179,0.666,1.6
155,181,0.503,1.21
155,187,0.327,1.0
155,189,0.631,1.51
155,191,0.524,1.26
155,195,0.638,1.53
155,196,0.495,1.19
155,200,0.652,1.56
155,607,0.463,1.11
155,616,0.681,1.63
156,11,0.544,1.31
156,15,0.618,1.48
156,16,0.516,1.24
156,19,0.598,1.43
156,20,0.652,1.57
156,33,0.477,1.14
156,58,0.462,1.11
156,61,0.698,1.68
156,62,0.66,1.58
156,65,0.348,1.0
156,67,0.247,1.0
156,86,0.659,1.58
156,134,0.53,1.27
156,151,0.244,1.0
156,152,0.286,1.0
156,153,0.335,1.0
156,155,0.574,1.38
156,157,0.415,1.0
156,158,0.631,1.51
156,162,0.587,1.41
156,163,0.536,1.29
156,165,0.571,1.37
156,166,0.17,1.0
156,167,0.198,1.0
156,168,0.534,1.28
156,170,0.658,1.58
156,171,0.19,1.0
156,172,0.198,1.0
156,174,0.141,1.0
156,175,0.548,1.32
156,176,0.318,1.0
156,177,0.095,1.0
156,178,0.115,1.0
156,179,0.127,1.0
156,180,0.433,1.04
156,181,0.345,1.0
156,182,0.676,1.62
156,187,0.5,1.2
156,188,0.446,1.07
156,189,0.471,1.13
156,191,0.356,1.0
156,192,0.666,1.6
156,193,0.648,1.55
156,194,0.451,1.08
156,195,0.381,1.0
156,196,0.297,1.0
156,198,0.198,1.0
156,200,0.562,1.35
156,603,0.291,1.0
156,616,0.622,1.49
156,617,0.607,1.46
156,629,0.347,1.0
157,3,0.353,1.0
157,4,0.597,1.43
157,8,0.675,1.62
157,10,0.695,1.67
157,11,0.134,1.0
157,13,0.603,1.45
157,15,0.267,1.0
157,16,0.107,1.0
157,19,0.218,1.0
157,20,0.316,1.0
157,21,0.654,1.57
157,25,0.692,1.66
157,28,0.695,1.67
157,33,0.195,1.0
157,37,0.451,1.08
157,38,0.643,1.54
157,39,0.489,1.17
157,47,0.336,1.0
157,51,0.641,1.54
157,52,0.624,1.5
157,56,0.333,1.0
157,58,0.392,1.0
157,60,0.696,1.67
157,61,0.348,1.0
157,62,0.296,1.0
157,63,0.514,1.23
157,65,0.218,1.0
157,67,0.409,1.0
157,70,0.481,1.16
157,76,0.557,1.34
157,83,0.488,1.17
157,86,0.346,1.0
157,88,0.401,1.0
157,91,0.48,1.15
157,92,0.53,1.27
157,94,0.338,1.0
157,100,0.683,1.64
157,151,0.645,1.55
157,152,0.684,1.64
157,153,0.139,1.0
157,154,0.681,1.63
157,156,0.415,1.0
157,159,0.529,1.27
157,166,0.478,1.15
157,167,0.361,1.0
157,169,0.536,1.29
157,170,0.381,1.0
157,171,0.453,1.09
157,172,0.321,1.0
157,173,0.652,1.56
157,174,0.427,1.03
157,175,0.558,1.34
157,176,0.595,1.43
157,177,0.322,1.0
157,178,0.353,1.0
157,179,0.421,1.01
157,180,0.377,1.0
157,181,0.512,1.23
157,182,0.624,1.5
157,183,0.465,1.12
157,184,0.425,1.02
157,188,0.131,1.0
157,189,0.516,1.24
157,190,0.61,1.46
157,191,0.503,1.21
157,192,0.251,1.0
157,193,0.305,1.0
157,194,0.341,1.0
157,196,0.698,1.67
157,197,0.332,1.0
157,198,0.406,1.0
157,199,0.532,1.28
157,200,0.603,1.45
157,602,0.644,1.55
157,603,0.179,1.0
157,616,0.655,1.57
157,617,0.614,1.47
157,618,0.644,1.55
157,629,0.583,1.4
158,151,0.584,1.4
158,152,0.367,1.0
158,155,0.094,1.0
158,156,0.631,1.51
158,161,0.628,1.51
158,162,0.175,1.0
158,165,0.126,1.0
158,166,0.504,1.21
158,167,0.617,1.48
158,168,0.497,1.19
158,171,0.525,1.26
158,175,0.664,1.59
158,181,0.506,1.21
158,187,0.296,1.0
158,189,0.617,1.48
158,191,0.525,1.26
158,196,0.581,1.4
158,200,0.624,1.5
158,607,0.458,1.1
158,616,0.645,1.55
158,617,0.676,1.62
159,1,0.53,1.27
159,3,0.181,1.0
159,4,0.603,1.45
159,5,0.628,1.51
159,8,0.2,1.0
159,10,0.585,1.4
159,11,0.474,1.14
159,15,0.602,1.44
159,16,0.49,1.18
159,19,0.542,1.3
159,20,0.641,1.54
159,21,0.496,1.19
159,25,0.295,1.0
159,28,0.193,1.0
159,32,0.537,1.29
159,33,0.661,1.59
159,37,0.612,1.47
159,38,0.248,1.0
159,41,0.462,1.11
159,42,0.601,1.44
159,47,0.401,1.0
159,52,0.111,1.0
159,56,0.416,1.0
159,57,0.422,1.01
159,60,0.265,1.0
159,61,0.188,1.0
159,62,0.234,1.0
159,63,0.653,1.57
159,66,0.524,1.26
159,70,0.245,1.0
159,71,0.636,1.53
159,73,0.538,1.29
159,74,0.621,1.49
159,77,0.68,1.63
159,78,0.683,1.64
159,80,0.683,1.64
159,83,0.366,1.0
159,85,0.62,1.49
159,86,0.687,1.65
159,88,0.279,1.0
159,90,0.673,1.61
159,91,0.179,1.0
159,92,0.499,1.2
159,93,0.63,1.51
159,94,0.384,1.0
159,96,0.574,1.38
159,99,0.356,1.0
159,153,0.668,1.6
159,154,0.502,1.21
159,157,0.529,1.27
159,164,0.475,1.14
159,170,0.261,1.0
159,173,0.392,1.0
159,175,0.641,1.54
159,182,0.589,1.41
159,183,0.085,1.0
159,184,0.582,1.4
159,186,0.476,1.14
159,188,0.445,1.07
159,189,0.668,1.6
159,190,0.428,1.03
159,192,0.356,1.0
159,193,0.238,1.0
159,197,0.376,1.0
159,199,0.082,1.0
159,200,0.692,1.66
159,601,0.615,1.48
159,602,0.414,1.0
159,603,0.594,1.43
159,617,0.658,1.58
159,618,0.414,1.0
160,7,0.591,1.42
160,13,0.47,1.13
160,15,0.588,1.41
160,19,0.654,1.57
160,20,0.542,1.3
160,23,0.632,1.52
